LINE_UNIQUE_ID,population,family_baseline_mate_selection,modelA_individual_prediction,within_family_deviation,final_predicted_yield_advantage,predicted_lower_68pct,predicted_upper_68pct,predicted_lower_95pct,predicted_upper_95pct,confidence_tier,rank,percentile
C1.413.47,C1.413,5.273292064666748,5.1397285,1.1124067,6.385699,-4.5343013,17.305698,-15.017502,27.788898,High,1358,81.7411194833154
C1.393.47,C1.393,4.322491645812988,5.339243,2.0605621,6.383054,-4.5369463,17.303055,-15.020146,27.786255,High,1359,81.72766415500539
C1.428.107,C1.428,5.981540679931641,6.5188637,0.4002838,6.3818245,-4.5381756,17.301825,-15.021376,27.785025,Medium,1360,81.71420882669538
C1.419.48,C1.419,5.86820650100708,5.5644608,0.5131564,6.381363,-4.538637,17.301363,-15.021837,27.784563,Medium,1361,81.70075349838535
C1.421.88,C1.421,3.1324353218078613,6.8604374,3.247196,6.379631,-4.540369,17.299631,-15.023569,27.782831,Medium,1362,81.68729817007535
C1.428.170,C1.428,5.981540679931641,6.516302,0.39772224,6.379263,-4.540737,17.299263,-15.023937,27.782463,Medium,1363,81.67384284176535
C1.435.107,C1.435,3.153123378753662,8.778389,3.2255974,6.3787208,-4.5412793,17.298721,-15.024479,27.781921,Low,1364,81.66038751345532
C1.396.192,C1.396,7.749590873718262,5.8450165,-1.3708777,6.378713,-4.541287,17.298714,-15.024487,27.781914,Medium,1365,81.64693218514532
C1.437.92,C1.437,5.480865955352783,4.566305,0.89725137,6.3781176,-4.5418825,17.298119,-15.025083,27.781319,Low,1366,81.6334768568353
C1.383.31,C1.383,7.449710369110107,2.9881983,-1.0721974,6.377513,-4.542487,17.297512,-15.025687,27.780712,Medium,1367,81.6200215285253
C1.445.172,C1.445,3.813777446746826,5.407547,2.5619037,6.375681,-4.544319,17.295681,-15.027519,27.778881,Medium,1368,81.6065662002153
C1.416.49,C1.416,-0.004221439361572266,4.5358105,6.376095,6.3718734,-4.5481267,17.291874,-15.031326,27.775074,Medium,1369,81.59311087190527
C1.419.50,C1.419,5.86820650100708,5.551914,0.5006099,6.3688164,-4.5511837,17.288816,-15.034384,27.772017,Medium,1370,81.57965554359527
C1.389.150,C1.389,1.9441871643066406,10.431904,4.4227805,6.3669677,-4.5530324,17.286968,-15.036232,27.770168,High,1371,81.56620021528525
C1.444.11,C1.444,4.649857521057129,3.794447,1.7135029,6.3633604,-4.5566397,17.28336,-15.03984,27.76656,Medium,1372,81.55274488697523
C1.433.88,C1.433,4.093916416168213,6.270481,2.268817,6.3627334,-4.5572667,17.282734,-15.040466,27.765934,Low,1373,81.53928955866523
C1.381.32,C1.381,6.51459264755249,6.3407764,-0.153965,6.3606277,-4.5593724,17.280628,-15.042572,27.763828,Medium,1374,81.52583423035522
C1.437.112,C1.437,5.480865955352783,4.5458393,0.8767855,6.3576517,-4.5623484,17.277653,-15.045548,27.760853,Low,1375,81.51237890204521
C1.423.98,C1.423,3.0200929641723633,5.9344893,3.332559,6.352652,-4.567348,17.272652,-15.050549,27.755852,High,1376,81.4989235737352
C1.419.89,C1.419,5.86820650100708,5.528652,0.47734785,6.3455544,-4.5744457,17.265554,-15.057646,27.748755,Medium,1377,81.48546824542518
C1.445.100,C1.445,3.813777446746826,5.3724422,2.526799,6.340576,-4.579424,17.260576,-15.062624,27.743776,Medium,1378,81.47201291711518
C1.423.73,C1.423,3.0200929641723633,5.9218597,3.3199296,6.3400226,-4.5799775,17.260023,-15.063177,27.743223,High,1379,81.45855758880516
C1.384.103,C1.384,8.716567993164062,6.8610554,-2.378457,6.338111,-4.581889,17.25811,-15.065089,27.74131,Medium,1380,81.44510226049515
C1.412.11,C1.412,4.448276519775391,3.8851576,1.878979,6.3272552,-4.592745,17.247255,-15.075945,27.730455,Low,1381,81.43164693218515
C1.393.77,C1.393,4.322491645812988,5.279441,2.00076,6.3232517,-4.5967484,17.243252,-15.079948,27.726452,High,1382,81.41819160387513
C1.445.77,C1.445,3.813777446746826,5.354349,2.5087059,6.322483,-4.597517,17.242483,-15.080717,27.725683,Medium,1383,81.40473627556513
C1.410.63,C1.410,-0.006262302398681641,5.609275,6.3254833,6.319221,-4.600779,17.239222,-15.083979,27.722422,High,1384,81.39128094725511
C1.381.92,C1.381,6.51459264755249,6.2958813,-0.19886017,6.3157325,-4.6042676,17.235733,-15.087467,27.718933,Medium,1385,81.3778256189451
C1.382.23,C1.382,3.392176628112793,2.749014,2.9159467,6.3081236,-4.6118765,17.228123,-15.095077,27.711323,Medium,1386,81.3643702906351
C1.383.74,C1.383,7.449710369110107,2.917982,-1.1424136,6.3072968,-4.6127033,17.227297,-15.095903,27.710497,Medium,1387,81.35091496232508
C1.396.15,C1.396,7.749590873718262,5.7690563,-1.4468379,6.302753,-4.617247,17.222754,-15.100447,27.705954,Medium,1388,81.33745963401506
C1.445.61,C1.445,3.813777446746826,5.329893,2.4842498,6.298027,-4.621973,17.218027,-15.105173,27.701227,Medium,1389,81.32400430570506
C1.388.182,C1.388,4.092202663421631,8.276551,2.2055898,6.2977924,-4.6222076,17.217793,-15.105408,27.700993,Medium,1390,81.31054897739504
C1.390.94,C1.390,4.026171684265137,1.5780926,2.2688854,6.2950573,-4.624943,17.215057,-15.108143,27.698257,Medium,1391,81.29709364908504
C1.437.30,C1.437,5.480865955352783,4.480404,0.8113501,6.2922163,-4.627784,17.212215,-15.110984,27.695415,Low,1392,81.28363832077503
C1.396.93,C1.396,7.749590873718262,5.7575893,-1.4583049,6.291286,-4.628714,17.211287,-15.111914,27.694487,Medium,1393,81.27018299246501
C1.418.13,C1.418,-0.2641415596008301,7.3346205,6.553135,6.2889934,-4.6310067,17.208994,-15.114206,27.692194,Medium,1394,81.25672766415501
C1.383.4,C1.383,7.449710369110107,2.896696,-1.1636996,6.2860107,-4.6339893,17.20601,-15.117189,27.68921,Medium,1395,81.24327233584499
C1.433.74,C1.433,4.093916416168213,6.1917896,2.1901255,6.284042,-4.635958,17.204042,-15.119158,27.687243,Low,1396,81.22981700753499
C1.418.16,C1.418,-0.2641415596008301,7.327525,6.5460396,6.281898,-4.638102,17.201899,-15.121302,27.685099,Medium,1397,81.21636167922497
C1.380.90,C1.380,8.920377731323242,5.731838,-2.6442528,6.276125,-4.643875,17.196125,-15.127075,27.679325,Medium,1398,81.20290635091496
C1.412.104,C1.412,4.448276519775391,3.832796,1.8266175,6.2748938,-4.6451063,17.194893,-15.128306,27.678093,Low,1399,81.18945102260496
C1.384.113,C1.384,8.716567993164062,6.7971764,-2.442336,6.274232,-4.645768,17.194233,-15.128968,27.677433,Medium,1400,81.17599569429494
C1.384.21,C1.384,8.716567993164062,6.795801,-2.4437113,6.2728567,-4.6471434,17.192856,-15.130343,27.676056,Medium,1401,81.16254036598494
C1.388.18,C1.388,4.092202663421631,8.250907,2.1799455,6.272148,-4.647852,17.192148,-15.131052,27.675348,Medium,1402,81.14908503767492
C1.413.20,C1.413,5.273292064666748,5.0259447,0.9986229,6.271915,-4.648085,17.191916,-15.131285,27.675116,High,1403,81.1356297093649
C1.431.61,C1.431,0.08391785621643066,4.4097595,6.183526,6.2674437,-4.6525564,17.187443,-15.1357565,27.670643,High,1404,81.1221743810549
C1.423.2,C1.423,3.0200929641723633,5.8456764,3.2437463,6.2638392,-4.656161,17.18384,-15.13936,27.66704,High,1405,81.10871905274489
C1.387.20,C1.387,3.2885499000549316,5.933791,2.9729407,6.261491,-4.6585093,17.181492,-15.141709,27.664692,Medium,1406,81.09526372443487
C1.383.112,C1.383,7.449710369110107,2.8711596,-1.1892362,6.260474,-4.659526,17.180473,-15.142726,27.663673,Medium,1407,81.08180839612487
C1.380.49,C1.380,8.920377731323242,5.711361,-2.66473,6.2556477,-4.6643524,17.175648,-15.1475525,27.658848,Medium,1408,81.06835306781485
C1.442.2,C1.442,9.036252975463867,3.8045082,-2.7814703,6.2547827,-4.6652174,17.174782,-15.148417,27.657982,Medium,1409,81.05489773950485
C1.435.38,C1.435,3.153123378753662,8.650839,3.0980473,6.2511706,-4.6688294,17.171171,-15.152029,27.654371,Low,1410,81.04144241119484
C1.437.38,C1.437,5.480865955352783,4.4387827,0.7697289,6.250595,-4.669405,17.170595,-15.152605,27.653795,Low,1411,81.02798708288482
C1.429.88,C1.429,2.3690056800842285,6.413884,3.8727708,6.2417765,-4.6782236,17.161777,-15.161424,27.644978,Medium,1412,81.01453175457482
C1.444.87,C1.444,4.649857521057129,3.6694155,1.5884714,6.238329,-4.681671,17.158329,-15.164871,27.64153,Medium,1413,81.0010764262648
C1.381.126,C1.381,6.51459264755249,6.2164774,-0.27826405,6.2363286,-4.6836715,17.156328,-15.166872,27.639528,Medium,1414,80.98762109795479
C1.436.76,C1.436,4.993165016174316,5.1441593,1.2413168,6.234482,-4.6855183,17.154482,-15.168718,27.637682,Low,1415,80.97416576964478
C1.395.17,C1.395,-1.7902326583862305,7.207056,8.024014,6.233782,-4.6862183,17.153782,-15.169418,27.636982,High,1416,80.96071044133477
C1.403.1,C1.403,-1.3432855606079102,6.9316826,7.5762835,6.232998,-4.687002,17.152998,-15.170202,27.636198,Medium,1417,80.94725511302477
C1.433.17,C1.433,4.093916416168213,6.139142,2.1374779,6.2313943,-4.688606,17.151394,-15.171806,27.634594,Low,1418,80.93379978471475
C1.423.107,C1.423,3.0200929641723633,5.8080397,3.2061095,6.2262025,-4.6937976,17.146202,-15.176998,27.629402,High,1419,80.92034445640473
C1.424.14,C1.424,2.985138416290283,6.4431,3.236215,6.2213535,-4.6986465,17.141354,-15.181847,27.624554,Medium,1420,80.90688912809473
C1.390.73,C1.390,4.026171684265137,1.5032749,2.1940677,6.2202396,-4.6997604,17.14024,-15.1829605,27.62344,Medium,1421,80.8934337997847
C1.437.86,C1.437,5.480865955352783,4.407364,0.7383101,6.2191763,-4.700824,17.139175,-15.184024,27.622375,Low,1422,80.8799784714747
C1.380.33,C1.380,8.920377731323242,5.6718073,-2.7042837,6.216094,-4.703906,17.136093,-15.187106,27.619293,Medium,1423,80.8665231431647
C1.435.70,C1.435,3.153123378753662,8.615716,3.0629244,6.216048,-4.7039523,17.136047,-15.187153,27.619247,Low,1424,80.85306781485468
C1.388.161,C1.388,4.092202663421631,8.19431,2.1233487,6.2155514,-4.7044487,17.135551,-15.187649,27.618752,Medium,1425,80.83961248654468
C1.396.190,C1.396,7.749590873718262,5.6794634,-1.5364308,6.21316,-4.70684,17.13316,-15.190041,27.61636,Medium,1426,80.82615715823465
C1.429.76,C1.429,2.3690056800842285,6.3819485,3.840835,6.209841,-4.7101593,17.12984,-15.193359,27.61304,Medium,1427,80.81270182992465
C1.429.25,C1.429,2.3690056800842285,6.3790455,3.837932,6.206938,-4.7130623,17.126938,-15.196262,27.610138,Medium,1428,80.79924650161465
C1.411.25,C1.411,3.8584847450256348,7.2393208,2.3478436,6.2063284,-4.7136717,17.126328,-15.196872,27.609528,Medium,1429,80.78579117330462
C1.390.69,C1.390,4.026171684265137,1.4883747,2.1791675,6.2053394,-4.7146606,17.12534,-15.197861,27.60854,Medium,1430,80.77233584499461
C1.437.102,C1.437,5.480865955352783,4.391325,0.7222712,6.2031374,-4.7168627,17.123138,-15.200063,27.606339,Low,1431,80.7588805166846
C1.393.54,C1.393,4.322491645812988,5.158271,1.87959,6.2020817,-4.7179184,17.122082,-15.201118,27.605282,High,1432,80.7454251883746
C1.413.2,C1.413,5.273292064666748,4.954446,0.927124,6.200416,-4.719584,17.120417,-15.202784,27.603617,High,1433,80.7319698600646
C1.433.18,C1.433,4.093916416168213,6.1015444,2.0998802,6.1937966,-4.7262034,17.113796,-15.209404,27.596996,Low,1434,80.71851453175458
C1.388.196,C1.388,4.092202663421631,8.167882,2.0969205,6.189123,-4.730877,17.109123,-15.214077,27.592323,Medium,1435,80.70505920344456
C1.410.12,C1.410,-0.006262302398681641,5.4731417,6.18935,6.183088,-4.7369123,17.103088,-15.220112,27.586288,High,1436,80.69160387513456
C1.381.45,C1.381,6.51459264755249,6.162525,-0.33221626,6.1823764,-4.7376237,17.102377,-15.220823,27.585577,Medium,1437,80.67814854682454
C1.435.149,C1.435,3.153123378753662,8.581447,3.028655,6.1817784,-4.7382216,17.101778,-15.221422,27.584978,Low,1438,80.66469321851453
C1.429.49,C1.429,2.3690056800842285,6.3530216,3.8119082,6.180914,-4.739086,17.100914,-15.222286,27.584114,Medium,1439,80.65123789020451
C1.413.44,C1.413,5.273292064666748,4.933695,0.906373,6.179665,-4.740335,17.099665,-15.223536,27.582865,High,1440,80.63778256189451
C1.412.65,C1.412,4.448276519775391,3.7362738,1.7300951,6.1783714,-4.7416286,17.098372,-15.224829,27.581572,Low,1441,80.62432723358451
C1.416.136,C1.416,-0.004221439361572266,4.3422403,6.1825247,6.1783032,-4.741697,17.098303,-15.224897,27.581503,Medium,1442,80.6108719052745
C1.421.203,C1.421,3.1324353218078613,6.6579695,3.044728,6.177163,-4.742837,17.097164,-15.226037,27.580364,Medium,1443,80.59741657696448
C1.437.142,C1.437,5.480865955352783,4.364544,0.6954901,6.1763563,-4.7436438,17.096355,-15.226844,27.579556,Low,1444,80.58396124865446
C1.389.190,C1.389,1.9441871643066406,10.239393,4.23027,6.174457,-4.745543,17.094458,-15.228743,27.577658,High,1445,80.57050592034446
C1.411.34,C1.411,3.8584847450256348,7.2033415,2.3118644,6.170349,-4.749651,17.09035,-15.232851,27.57355,Medium,1446,80.55705059203444
C1.412.55,C1.412,4.448276519775391,3.7251568,1.7189782,6.1672544,-4.7527456,17.087254,-15.235946,27.570454,Low,1447,80.54359526372443
C1.444.31,C1.444,4.649857521057129,3.5954552,1.5145111,6.1643686,-4.7556314,17.08437,-15.2388315,27.56757,Medium,1448,80.53013993541443
C1.444.143,C1.444,4.649857521057129,3.5934696,1.5125256,6.162383,-4.757617,17.082382,-15.240817,27.565582,Medium,1449,80.51668460710442
C1.435.57,C1.435,3.153123378753662,8.559633,3.0068417,6.159965,-4.760035,17.079966,-15.243235,27.563166,Low,1450,80.50322927879441
C1.424.11,C1.424,2.985138416290283,6.3795424,3.1726575,6.157796,-4.762204,17.077797,-15.245404,27.560997,Medium,1451,80.48977395048439
C1.412.38,C1.412,4.448276519775391,3.7108269,1.7046483,6.1529245,-4.7670755,17.072926,-15.250276,27.556126,Low,1452,80.47631862217438
C1.437.110,C1.437,5.480865955352783,4.3407307,0.6716769,6.152543,-4.767457,17.072544,-15.250657,27.555744,Low,1453,80.46286329386437
C1.381.100,C1.381,6.51459264755249,6.131154,-0.36358738,6.1510053,-4.768995,17.071005,-15.252195,27.554205,Medium,1454,80.44940796555436
C1.381.40,C1.381,6.51459264755249,6.1274557,-0.36728573,6.147307,-4.772693,17.067307,-15.255894,27.550507,Medium,1455,80.43595263724434
C1.442.10,C1.442,9.036252975463867,3.6952724,-2.890706,6.145547,-4.774453,17.065548,-15.257653,27.548748,Medium,1456,80.42249730893434
C1.433.36,C1.433,4.093916416168213,6.051729,2.050065,6.1439815,-4.7760186,17.063982,-15.259218,27.547182,Low,1457,80.40904198062432
C1.439.54,C1.439,4.067549228668213,7.4124184,2.0738635,6.1414127,-4.7785873,17.061413,-15.261787,27.544613,Medium,1458,80.39558665231432
C1.388.193,C1.388,4.092202663421631,8.118521,2.0475593,6.139762,-4.780238,17.059761,-15.263438,27.542961,Medium,1459,80.3821313240043
C1.437.125,C1.437,5.480865955352783,4.323248,0.6541941,6.1350603,-4.78494,17.055061,-15.26814,27.538261,Low,1460,80.36867599569429
C1.412.48,C1.412,4.448276519775391,3.6903296,1.6841509,6.132427,-4.787573,17.052427,-15.270773,27.535627,Low,1461,80.35522066738429
C1.429.47,C1.429,2.3690056800842285,6.3032093,3.762096,6.1311016,-4.7888985,17.051102,-15.272099,27.534302,Medium,1462,80.34176533907427
C1.437.153,C1.437,5.480865955352783,4.316862,0.6478083,6.1286745,-4.7913256,17.048676,-15.274526,27.531876,Low,1463,80.32831001076426
C1.387.51,C1.387,3.2885499000549316,5.800583,2.8397324,6.1282825,-4.7917175,17.048283,-15.274918,27.531483,Medium,1464,80.31485468245425
C1.412.113,C1.412,4.448276519775391,3.685544,1.6793654,6.1276417,-4.7923584,17.047642,-15.275558,27.530842,Low,1465,80.30139935414424
C1.435.140,C1.435,3.153123378753662,8.525782,2.97299,6.1261134,-4.7938867,17.046114,-15.277086,27.529314,Low,1466,80.28794402583424
C1.424.162,C1.424,2.985138416290283,6.3438854,3.1370006,6.122139,-4.797861,17.04214,-15.281061,27.52534,Medium,1467,80.27448869752422
C1.436.42,C1.436,4.993165016174316,5.0317965,1.1289539,6.122119,-4.797881,17.042118,-15.281081,27.525318,Low,1468,80.2610333692142
C1.445.5,C1.445,3.813777446746826,5.1507645,2.3051212,6.1188984,-4.8011017,17.038898,-15.284302,27.522099,Medium,1469,80.2475780409042
C1.388.84,C1.388,4.092202663421631,8.089499,2.018538,6.1107407,-4.8092594,17.03074,-15.2924595,27.51394,Medium,1470,80.23412271259419
C1.426.39,C1.426,2.8939967155456543,7.5716324,3.2153401,6.109337,-4.810663,17.029337,-15.293863,27.512537,Medium,1471,80.22066738428417
C1.413.9,C1.413,5.273292064666748,4.861869,0.83454704,6.107839,-4.812161,17.02784,-15.295361,27.51104,High,1472,80.20721205597417
C1.419.47,C1.419,5.86820650100708,5.2888746,0.23757029,6.105777,-4.8142233,17.025776,-15.297423,27.508976,Medium,1473,80.19375672766415
C1.410.39,C1.410,-0.006262302398681641,5.392789,6.1089973,6.102735,-4.817265,17.022736,-15.300465,27.505936,High,1474,80.18030139935415
C1.436.131,C1.436,4.993165016174316,5.0002775,1.097435,6.0906,-4.8294,17.010601,-15.3126,27.493801,Low,1475,80.16684607104413
C1.387.45,C1.387,3.2885499000549316,5.7628803,2.8020298,6.09058,-4.82942,17.01058,-15.31262,27.49378,Medium,1476,80.15339074273412
C1.436.74,C1.436,4.993165016174316,4.998575,1.0957327,6.0888977,-4.8311024,17.008898,-15.314302,27.492098,Low,1477,80.13993541442412
C1.439.57,C1.439,4.067549228668213,7.3588467,2.0202918,6.087841,-4.832159,17.007841,-15.315359,27.491041,Medium,1478,80.1264800861141
C1.435.2,C1.435,3.153123378753662,8.479353,2.9265614,6.0796847,-4.8403153,16.999685,-15.323515,27.482885,Low,1479,80.11302475780408
C1.444.126,C1.444,4.649857521057129,3.5098515,1.4289074,6.078765,-4.841235,16.998764,-15.324435,27.481964,Medium,1480,80.09956942949408
C1.381.105,C1.381,6.51459264755249,6.058647,-0.43609428,6.0784984,-4.8415017,16.998499,-15.324701,27.481699,Medium,1481,80.08611410118407
C1.380.195,C1.380,8.920377731323242,5.5341473,-2.8419437,6.078434,-4.841566,16.998434,-15.324766,27.481634,Medium,1482,80.07265877287406
C1.384.27,C1.384,8.716567993164062,6.597928,-2.6415844,6.0749836,-4.8450165,16.994984,-15.328217,27.478184,Medium,1483,80.05920344456405
C1.380.66,C1.380,8.920377731323242,5.5296774,-2.8464136,6.073964,-4.846036,16.993965,-15.329236,27.477165,Medium,1484,80.04574811625403
C1.380.110,C1.380,8.920377731323242,5.5286818,-2.8474092,6.0729685,-4.8470316,16.99297,-15.330232,27.47617,Medium,1485,80.03229278794403
C1.416.59,C1.416,-0.004221439361572266,4.236601,6.076885,6.072664,-4.8473363,16.992664,-15.330536,27.475864,Medium,1486,80.01883745963401
C1.393.66,C1.393,4.322491645812988,5.0264044,1.7477236,6.070215,-4.849785,16.990215,-15.332985,27.473415,High,1487,80.005382131324
C1.444.43,C1.444,4.649857521057129,3.498105,1.417161,6.0670185,-4.8529816,16.987019,-15.336182,27.470219,Medium,1488,79.991926803014
C1.436.24,C1.436,4.993165016174316,4.973797,1.0709543,6.0641193,-4.8558807,16.98412,-15.339081,27.46732,Low,1489,79.97847147470398
C1.422.89,C1.422,0.6237237453460693,7.1349077,5.440219,6.063943,-4.856057,16.983944,-15.339257,27.467144,High,1490,79.96501614639398
C1.428.204,C1.428,5.981540679931641,6.19285,0.07427025,6.055811,-4.864189,16.975811,-15.347389,27.459011,Medium,1491,79.95156081808396
C1.424.33,C1.424,2.985138416290283,6.2769604,3.0700755,6.055214,-4.864786,16.975214,-15.347986,27.458414,Medium,1492,79.93810548977395
C1.421.108,C1.421,3.1324353218078613,6.534068,2.9208267,6.0532618,-4.8667383,16.973263,-15.349938,27.456463,Medium,1493,79.92465016146394
C1.412.140,C1.412,4.448276519775391,3.6059113,1.5997326,6.048009,-4.871991,16.96801,-15.355191,27.45121,Low,1494,79.91119483315393
C1.380.182,C1.380,8.920377731323242,5.5012436,-2.8748474,6.0455303,-4.8744698,16.96553,-15.35767,27.44873,Medium,1495,79.89773950484391
C1.390.117,C1.390,4.026171684265137,1.3252602,2.016053,6.042225,-4.877775,16.962225,-15.360975,27.445425,Medium,1496,79.88428417653391
C1.379.31,C1.379,3.3798511028289795,5.9447746,2.6620185,6.0418696,-4.8781304,16.96187,-15.36133,27.44507,Medium,1497,79.8708288482239
C1.384.45,C1.384,8.716567993164062,6.562725,-2.6767874,6.0397806,-4.8802195,16.959782,-15.36342,27.442982,Medium,1498,79.85737351991389
C1.390.133,C1.390,4.026171684265137,1.3213825,2.0121753,6.0383472,-4.881653,16.958347,-15.364853,27.441547,Medium,1499,79.84391819160388
C1.396.115,C1.396,7.749590873718262,5.502404,-1.71349,6.036101,-4.883899,16.9561,-15.3671,27.4393,Medium,1500,79.83046286329386
C1.436.33,C1.436,4.993165016174316,4.9448557,1.0420132,6.035178,-4.884822,16.955177,-15.368022,27.438377,Low,1501,79.81700753498386
C1.411.12,C1.411,3.8584847450256348,7.06763,2.1761527,6.0346375,-4.8853626,16.954638,-15.368563,27.437838,Medium,1502,79.80355220667384
C1.396.45,C1.396,7.749590873718262,5.498746,-1.7171483,6.0324426,-4.8875575,16.952442,-15.370758,27.435642,Medium,1503,79.79009687836383
C1.437.115,C1.437,5.480865955352783,4.220091,0.5510371,6.0319033,-4.888097,16.951904,-15.371297,27.435104,Low,1504,79.77664155005382
C1.381.13,C1.381,6.51459264755249,6.011032,-0.48370934,6.0308833,-4.889117,16.950884,-15.372316,27.434084,Medium,1505,79.76318622174381
C1.389.82,C1.389,1.9441871643066406,10.093033,4.0839095,6.0280967,-4.8919034,16.948097,-15.375103,27.431297,High,1506,79.7497308934338
C1.433.33,C1.433,4.093916416168213,5.9204884,1.9188242,6.0127406,-4.9072595,16.932741,-15.390459,27.415941,Low,1507,79.73627556512379
C1.431.35,C1.431,0.08391785621643066,4.1534348,5.9272013,6.011119,-4.908881,16.931118,-15.392081,27.414318,High,1508,79.72282023681379
C1.410.49,C1.410,-0.006262302398681641,5.30015,6.0163584,6.010096,-4.909904,16.930096,-15.393105,27.413296,High,1509,79.70936490850377
C1.389.11,C1.389,1.9441871643066406,10.074358,4.0652347,6.009422,-4.9105783,16.929422,-15.393778,27.412622,High,1510,79.69590958019376
C1.389.226,C1.389,1.9441871643066406,10.073391,4.0642676,6.008455,-4.9115453,16.928455,-15.394745,27.411655,High,1511,79.68245425188375
C1.428.114,C1.428,5.981540679931641,6.1354103,0.016830444,5.998371,-4.921629,16.918371,-15.404829,27.401571,Medium,1512,79.66899892357372
C1.419.74,C1.419,5.86820650100708,5.1785984,0.12729406,5.9955006,-4.9244995,16.9155,-15.4077,27.3987,Medium,1513,79.65554359526372
C1.428.143,C1.428,5.981540679931641,6.128557,0.009977341,5.991518,-4.928482,16.911518,-15.411682,27.394718,Medium,1514,79.64208826695372
C1.381.145,C1.381,6.51459264755249,5.9681597,-0.52658176,5.988011,-4.931989,16.90801,-15.41519,27.39121,Medium,1515,79.6286329386437
C1.429.40,C1.429,2.3690056800842285,6.159337,3.6182237,5.9872293,-4.9327707,16.90723,-15.415971,27.39043,Medium,1516,79.6151776103337
C1.426.23,C1.426,2.8939967155456543,7.449484,3.0931916,5.9871883,-4.9328117,16.907188,-15.416012,27.390388,Medium,1517,79.60172228202367
C1.433.23,C1.433,4.093916416168213,5.893855,1.8921909,5.9861073,-4.9338927,16.906107,-15.417093,27.389307,Low,1518,79.58826695371367
C1.388.124,C1.388,4.092202663421631,7.960188,1.8892264,5.981429,-4.938571,16.901428,-15.421771,27.384628,Medium,1519,79.57481162540367
C1.391.52,C1.391,2.33917498588562,6.0288935,3.6321993,5.9713745,-4.9486256,16.891375,-15.431826,27.374575,Medium,1520,79.56135629709364
C1.383.47,C1.383,7.449710369110107,2.5782442,-1.4821515,5.967559,-4.952441,16.887558,-15.435641,27.370758,Medium,1521,79.54790096878364
C1.439.33,C1.439,4.067549228668213,7.2382097,1.8996549,5.967204,-4.952796,16.887203,-15.435996,27.370403,Medium,1522,79.53444564047362
C1.383.54,C1.383,7.449710369110107,2.5762358,-1.48416,5.9655504,-4.9544497,16.885551,-15.43765,27.368752,Medium,1523,79.52099031216362
C1.390.40,C1.390,4.026171684265137,1.2445278,1.9353206,5.9614925,-4.9585075,16.881493,-15.441708,27.364693,Medium,1524,79.50753498385362
C1.387.24,C1.387,3.2885499000549316,5.633135,2.6722844,5.9608345,-4.9591656,16.880835,-15.442366,27.364035,Medium,1525,79.49407965554359
C1.445.104,C1.445,3.813777446746826,4.9885902,2.142947,5.956724,-4.963276,16.876724,-15.446476,27.359924,Medium,1526,79.48062432723358
C1.427.102,C1.427,10.356902122497559,2.0698605,-4.40709,5.949812,-4.970188,16.869812,-15.453388,27.353012,Medium,1527,79.46716899892358
C1.390.3,C1.390,4.026171684265137,1.2317333,1.9225261,5.948698,-4.971302,16.868698,-15.454502,27.351898,Medium,1528,79.45371367061355
C1.428.159,C1.428,5.981540679931641,6.085449,-0.033130646,5.94841,-4.97159,16.86841,-15.45479,27.35161,Medium,1529,79.44025834230355
C1.428.148,C1.428,5.981540679931641,6.0810566,-0.03752327,5.9440174,-4.9759827,16.864017,-15.459183,27.347218,Medium,1530,79.42680301399353
C1.437.71,C1.437,5.480865955352783,4.1299915,0.46093774,5.941804,-4.978196,16.861805,-15.461396,27.345005,Low,1531,79.41334768568353
C1.383.107,C1.383,7.449710369110107,2.5522556,-1.5081401,5.9415703,-4.97843,16.86157,-15.46163,27.34477,Medium,1532,79.39989235737353
C1.401.29,C1.401,6.679627418518066,7.5048456,-0.7384691,5.9411583,-4.978842,16.861158,-15.462042,27.344358,High,1533,79.3864370290635
C1.444.112,C1.444,4.649857521057129,3.3715897,1.2906456,5.940503,-4.979497,16.860504,-15.462697,27.343704,Medium,1534,79.3729817007535
C1.445.109,C1.445,3.813777446746826,4.97208,2.126437,5.940214,-4.979786,16.860214,-15.462986,27.343414,Medium,1535,79.35952637244348
C1.445.32,C1.445,3.813777446746826,4.9647694,2.119126,5.9329033,-4.987097,16.852903,-15.470297,27.336103,Medium,1536,79.34607104413347
C1.380.25,C1.380,8.920377731323242,5.388447,-2.9876442,5.9327335,-4.9872665,16.852734,-15.470467,27.335934,Medium,1537,79.33261571582347
C1.445.173,C1.445,3.813777446746826,4.964489,2.1188457,5.932623,-4.987377,16.852623,-15.470577,27.335823,Medium,1538,79.31916038751345
C1.436.144,C1.436,4.993165016174316,4.839508,0.93666553,5.9298306,-4.9901695,16.84983,-15.47337,27.33303,Low,1539,79.30570505920345
C1.413.26,C1.413,5.273292064666748,4.679222,0.6519003,5.9251924,-4.9948077,16.845192,-15.478008,27.328392,High,1540,79.29224973089345
C1.414.60,C1.414,7.2772603034973145,3.3871813,-1.3524346,5.9248257,-4.9951744,16.844826,-15.4783745,27.328026,High,1541,79.27879440258342
C1.437.64,C1.437,5.480865955352783,4.1116524,0.44259858,5.923465,-4.9965353,16.843464,-15.479735,27.326664,Low,1542,79.26533907427341
C1.412.24,C1.412,4.448276519775391,3.4802494,1.4740708,5.922347,-4.997653,16.842346,-15.480853,27.325546,Low,1543,79.2518837459634
